vriSection_1_dict_1;funcPurposeLivingBuilding
vriSection_1_dict_1;funcPurposeOfficeBuilding
vriSection_1_dict_1;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_1;funcPurposeOfficeComplex
vriSection_1_dict_1;funcPurposeHotel
vriSection_1_dict_1;funcPurposeCottage
vriSection_1_dict_1;funcPurposeIndividualHousing
vriSection_1_dict_1;funcPurposeProductionActivity
vriSection_1_dict_1;funcPurposeEngineeringInfrastructure
vriSection_1_dict_1;funcPurposeTransportInfrastructure
vriSection_1_dict_2;funcPurposeParking
vriSection_1_dict_2;funcPurposeAutoTechCenter
vriSection_1_dict_2;funcPurposeApartments
vriSection_1_dict_2;funcPurposeExhibitionBuilding
vriSection_1_dict_2;funcPurposeExhibitionComplex
vriSection_1_dict_2;funcPurposeLogisticsComplex
vriSection_1_dict_2;funcPurposeMultiFunctionalComplex
vriSection_1_dict_2;funcPurposeFireDepartment
vriSection_1_dict_2;funcPurposeOtherCommercialFacility
vriSection_1_dict_2;funcPurposeOtherSocialFacility
vriSection_1_dict_2;funcPurposeEntertainmentComplex
vriSection_1_dict_2;funcPurposeTownhouse
vriSection_1_dict_2;funcPurposeTradeBuilding
vriSection_1_dict_2;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_2;funcPurposeTradeComplex
vriSection_1_dict_2;funcPurposeOtherHealthCare
vriSection_1_dict_2;funcPurposePolyclinic
vriSection_1_dict_2;funcPurposeHospital
vriSection_1_dict_2;funcPurposeWarehouse
vriSection_1_dict_2;funcPurposeSport
vriSection_1_dict_2;funcPurposeSchool
vriSection_1_dict_2;funcPurposeKindergarten
vriSection_1_dict_2;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_2;funcPurposeResidentialComplex
vriSection_1_dict_2;funcPurposeComplexDevelopment
vriSection_1_dict_2;funcPurposeLivingBuilding
vriSection_1_dict_2;funcPurposeOfficeBuilding
vriSection_1_dict_2;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_2;funcPurposeOfficeComplex
vriSection_1_dict_2;funcPurposeHotel
vriSection_1_dict_2;funcPurposeCottage
vriSection_1_dict_2;funcPurposeIndividualHousing
vriSection_1_dict_2;funcPurposeProductionActivity
vriSection_1_dict_2;funcPurposeEngineeringInfrastructure
vriSection_1_dict_2;funcPurposeTransportInfrastructure
vriSection_1_dict_3;funcPurposeParking
vriSection_1_dict_3;funcPurposeAutoTechCenter
vriSection_1_dict_3;funcPurposeApartments
vriSection_1_dict_3;funcPurposeExhibitionBuilding
vriSection_1_dict_3;funcPurposeExhibitionComplex
vriSection_1_dict_3;funcPurposeLogisticsComplex
vriSection_1_dict_3;funcPurposeMultiFunctionalComplex
vriSection_1_dict_3;funcPurposeFireDepartment
vriSection_1_dict_3;funcPurposeOtherCommercialFacility
vriSection_1_dict_3;funcPurposeOtherSocialFacility
vriSection_1_dict_3;funcPurposeEntertainmentComplex
vriSection_1_dict_3;funcPurposeTownhouse
vriSection_1_dict_3;funcPurposeTradeBuilding
vriSection_1_dict_3;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_3;funcPurposeTradeComplex
vriSection_1_dict_3;funcPurposeOtherHealthCare
vriSection_1_dict_3;funcPurposePolyclinic
vriSection_1_dict_3;funcPurposeHospital
vriSection_1_dict_3;funcPurposeWarehouse
vriSection_1_dict_3;funcPurposeSport
vriSection_1_dict_3;funcPurposeSchool
vriSection_1_dict_3;funcPurposeKindergarten
vriSection_1_dict_3;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_3;funcPurposeResidentialComplex
vriSection_1_dict_3;funcPurposeComplexDevelopment
vriSection_1_dict_3;funcPurposeLivingBuilding
vriSection_1_dict_3;funcPurposeOfficeBuilding
vriSection_1_dict_3;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_3;funcPurposeOfficeComplex
vriSection_1_dict_3;funcPurposeHotel
vriSection_1_dict_3;funcPurposeCottage
vriSection_1_dict_3;funcPurposeIndividualHousing
vriSection_1_dict_3;funcPurposeProductionActivity
vriSection_1_dict_3;funcPurposeEngineeringInfrastructure
vriSection_1_dict_3;funcPurposeTransportInfrastructure
vriSection_1_dict_4;funcPurposeParking
vriSection_1_dict_4;funcPurposeAutoTechCenter
vriSection_1_dict_4;funcPurposeApartments
vriSection_1_dict_4;funcPurposeExhibitionBuilding
vriSection_1_dict_4;funcPurposeExhibitionComplex
vriSection_1_dict_4;funcPurposeLogisticsComplex
vriSection_1_dict_4;funcPurposeMultiFunctionalComplex
vriSection_1_dict_4;funcPurposeFireDepartment
vriSection_1_dict_4;funcPurposeOtherCommercialFacility
vriSection_1_dict_4;funcPurposeOtherSocialFacility
vriSection_1_dict_4;funcPurposeEntertainmentComplex
vriSection_1_dict_4;funcPurposeTownhouse
vriSection_1_dict_4;funcPurposeTradeBuilding
vriSection_1_dict_4;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_4;funcPurposeTradeComplex
vriSection_1_dict_4;funcPurposeOtherHealthCare
vriSection_1_dict_4;funcPurposePolyclinic
vriSection_1_dict_4;funcPurposeHospital
vriSection_1_dict_4;funcPurposeWarehouse
vriSection_1_dict_4;funcPurposeSport
vriSection_1_dict_4;funcPurposeSchool
vriSection_1_dict_4;funcPurposeKindergarten
vriSection_1_dict_4;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_4;funcPurposeResidentialComplex
vriSection_1_dict_4;funcPurposeComplexDevelopment
vriSection_1_dict_4;funcPurposeLivingBuilding
vriSection_1_dict_4;funcPurposeOfficeBuilding
vriSection_1_dict_4;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_4;funcPurposeOfficeComplex
vriSection_1_dict_4;funcPurposeHotel
vriSection_1_dict_4;funcPurposeCottage
vriSection_1_dict_4;funcPurposeIndividualHousing
vriSection_1_dict_4;funcPurposeProductionActivity
vriSection_1_dict_4;funcPurposeEngineeringInfrastructure
vriSection_1_dict_4;funcPurposeTransportInfrastructure
vriSection_1_dict_5;funcPurposeParking
vriSection_1_dict_5;funcPurposeAutoTechCenter
vriSection_1_dict_5;funcPurposeApartments
vriSection_1_dict_5;funcPurposeExhibitionBuilding
vriSection_1_dict_5;funcPurposeExhibitionComplex
vriSection_1_dict_5;funcPurposeLogisticsComplex
vriSection_1_dict_5;funcPurposeMultiFunctionalComplex
vriSection_1_dict_5;funcPurposeFireDepartment
vriSection_1_dict_5;funcPurposeOtherCommercialFacility
vriSection_1_dict_5;funcPurposeOtherSocialFacility
vriSection_1_dict_5;funcPurposeEntertainmentComplex
vriSection_1_dict_5;funcPurposeTownhouse
vriSection_1_dict_5;funcPurposeTradeBuilding
vriSection_1_dict_5;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_5;funcPurposeTradeComplex
vriSection_1_dict_5;funcPurposeOtherHealthCare
vriSection_1_dict_5;funcPurposePolyclinic
vriSection_1_dict_5;funcPurposeHospital
vriSection_1_dict_5;funcPurposeWarehouse
vriSection_1_dict_5;funcPurposeSport
vriSection_1_dict_5;funcPurposeSchool
vriSection_1_dict_5;funcPurposeKindergarten
vriSection_1_dict_5;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_5;funcPurposeResidentialComplex
vriSection_1_dict_5;funcPurposeComplexDevelopment
vriSection_1_dict_5;funcPurposeLivingBuilding
vriSection_1_dict_5;funcPurposeOfficeBuilding
vriSection_1_dict_5;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_5;funcPurposeOfficeComplex
vriSection_1_dict_5;funcPurposeHotel
vriSection_1_dict_5;funcPurposeCottage
vriSection_1_dict_5;funcPurposeIndividualHousing
vriSection_1_dict_5;funcPurposeProductionActivity
vriSection_1_dict_5;funcPurposeEngineeringInfrastructure
vriSection_1_dict_5;funcPurposeTransportInfrastructure
vriSection_1_dict_6;funcPurposeParking
vriSection_1_dict_6;funcPurposeAutoTechCenter
vriSection_1_dict_6;funcPurposeApartments
vriSection_1_dict_6;funcPurposeExhibitionBuilding
vriSection_1_dict_6;funcPurposeExhibitionComplex
vriSection_1_dict_6;funcPurposeLogisticsComplex
vriSection_1_dict_6;funcPurposeMultiFunctionalComplex
vriSection_1_dict_6;funcPurposeFireDepartment
vriSection_1_dict_6;funcPurposeOtherCommercialFacility
vriSection_1_dict_6;funcPurposeOtherSocialFacility
vriSection_1_dict_6;funcPurposeEntertainmentComplex
vriSection_1_dict_6;funcPurposeTownhouse
vriSection_1_dict_6;funcPurposeTradeBuilding
vriSection_1_dict_6;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_6;funcPurposeTradeComplex
vriSection_1_dict_6;funcPurposeOtherHealthCare
vriSection_1_dict_6;funcPurposePolyclinic
vriSection_1_dict_6;funcPurposeHospital
vriSection_1_dict_6;funcPurposeWarehouse
vriSection_1_dict_6;funcPurposeSport
vriSection_1_dict_6;funcPurposeSchool
vriSection_1_dict_6;funcPurposeKindergarten
vriSection_1_dict_6;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_6;funcPurposeResidentialComplex
vriSection_1_dict_6;funcPurposeComplexDevelopment
vriSection_1_dict_6;funcPurposeLivingBuilding
vriSection_1_dict_6;funcPurposeOfficeBuilding
vriSection_1_dict_6;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_6;funcPurposeOfficeComplex
vriSection_1_dict_6;funcPurposeHotel
vriSection_1_dict_6;funcPurposeCottage
vriSection_1_dict_6;funcPurposeIndividualHousing
vriSection_1_dict_6;funcPurposeProductionActivity
vriSection_1_dict_6;funcPurposeEngineeringInfrastructure
vriSection_1_dict_6;funcPurposeTransportInfrastructure
vriSection_1_dict_7;funcPurposeParking
vriSection_1_dict_7;funcPurposeAutoTechCenter
vriSection_1_dict_7;funcPurposeApartments
vriSection_1_dict_7;funcPurposeExhibitionBuilding
vriSection_1_dict_7;funcPurposeExhibitionComplex
vriSection_1_dict_7;funcPurposeLogisticsComplex
vriSection_1_dict_7;funcPurposeMultiFunctionalComplex
vriSection_1_dict_7;funcPurposeFireDepartment
vriSection_1_dict_7;funcPurposeOtherCommercialFacility
vriSection_1_dict_7;funcPurposeOtherSocialFacility
vriSection_1_dict_7;funcPurposeEntertainmentComplex
vriSection_1_dict_7;funcPurposeTownhouse
vriSection_1_dict_7;funcPurposeTradeBuilding
vriSection_1_dict_7;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_7;funcPurposeTradeComplex
vriSection_1_dict_7;funcPurposeOtherHealthCare
vriSection_1_dict_7;funcPurposePolyclinic
vriSection_1_dict_7;funcPurposeHospital
vriSection_1_dict_7;funcPurposeWarehouse
vriSection_1_dict_7;funcPurposeSport
vriSection_1_dict_7;funcPurposeSchool
vriSection_1_dict_7;funcPurposeKindergarten
vriSection_1_dict_7;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_7;funcPurposeResidentialComplex
vriSection_1_dict_7;funcPurposeComplexDevelopment
vriSection_1_dict_7;funcPurposeLivingBuilding
vriSection_1_dict_7;funcPurposeOfficeBuilding
vriSection_1_dict_7;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_7;funcPurposeOfficeComplex
vriSection_1_dict_7;funcPurposeHotel
vriSection_1_dict_7;funcPurposeCottage
vriSection_1_dict_7;funcPurposeIndividualHousing
vriSection_1_dict_7;funcPurposeProductionActivity
vriSection_1_dict_7;funcPurposeEngineeringInfrastructure
vriSection_1_dict_7;funcPurposeTransportInfrastructure
vriSection_1_dict_8;funcPurposeParking
vriSection_1_dict_8;funcPurposeAutoTechCenter
vriSection_1_dict_8;funcPurposeApartments
vriSection_1_dict_8;funcPurposeExhibitionBuilding
vriSection_1_dict_8;funcPurposeExhibitionComplex
vriSection_1_dict_8;funcPurposeLogisticsComplex
vriSection_1_dict_8;funcPurposeMultiFunctionalComplex
vriSection_1_dict_8;funcPurposeFireDepartment
vriSection_1_dict_8;funcPurposeOtherCommercialFacility
vriSection_1_dict_8;funcPurposeOtherSocialFacility
vriSection_1_dict_8;funcPurposeEntertainmentComplex
vriSection_1_dict_8;funcPurposeTownhouse
vriSection_1_dict_8;funcPurposeTradeBuilding
vriSection_1_dict_8;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_8;funcPurposeTradeComplex
vriSection_1_dict_8;funcPurposeOtherHealthCare
vriSection_1_dict_8;funcPurposePolyclinic
vriSection_1_dict_8;funcPurposeHospital
vriSection_1_dict_8;funcPurposeWarehouse
vriSection_1_dict_8;funcPurposeSport
vriSection_1_dict_8;funcPurposeSchool
vriSection_1_dict_8;funcPurposeKindergarten
vriSection_1_dict_8;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_8;funcPurposeResidentialComplex
vriSection_1_dict_8;funcPurposeComplexDevelopment
vriSection_1_dict_8;funcPurposeLivingBuilding
vriSection_1_dict_8;funcPurposeOfficeBuilding
vriSection_1_dict_8;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_8;funcPurposeOfficeComplex
vriSection_1_dict_8;funcPurposeHotel
vriSection_1_dict_8;funcPurposeCottage
vriSection_1_dict_8;funcPurposeIndividualHousing
vriSection_1_dict_8;funcPurposeProductionActivity
vriSection_1_dict_8;funcPurposeEngineeringInfrastructure
vriSection_1_dict_8;funcPurposeTransportInfrastructure
vriSection_1_dict_9;funcPurposeParking
vriSection_1_dict_9;funcPurposeAutoTechCenter
vriSection_1_dict_9;funcPurposeApartments
vriSection_1_dict_9;funcPurposeExhibitionBuilding
vriSection_1_dict_9;funcPurposeExhibitionComplex
vriSection_1_dict_9;funcPurposeLogisticsComplex
vriSection_1_dict_9;funcPurposeMultiFunctionalComplex
vriSection_1_dict_9;funcPurposeFireDepartment
vriSection_1_dict_9;funcPurposeOtherCommercialFacility
vriSection_1_dict_9;funcPurposeOtherSocialFacility
vriSection_1_dict_9;funcPurposeEntertainmentComplex
vriSection_1_dict_9;funcPurposeTownhouse
vriSection_1_dict_9;funcPurposeTradeBuilding
vriSection_1_dict_9;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_9;funcPurposeTradeComplex
vriSection_1_dict_9;funcPurposeOtherHealthCare
vriSection_1_dict_9;funcPurposePolyclinic
vriSection_1_dict_9;funcPurposeHospital
vriSection_1_dict_9;funcPurposeWarehouse
vriSection_1_dict_9;funcPurposeSport
vriSection_1_dict_9;funcPurposeSchool
vriSection_1_dict_9;funcPurposeKindergarten
vriSection_1_dict_9;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_9;funcPurposeResidentialComplex
vriSection_1_dict_9;funcPurposeComplexDevelopment
vriSection_1_dict_9;funcPurposeLivingBuilding
vriSection_1_dict_9;funcPurposeOfficeBuilding
vriSection_1_dict_9;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_9;funcPurposeOfficeComplex
vriSection_1_dict_9;funcPurposeHotel
vriSection_1_dict_9;funcPurposeCottage
vriSection_1_dict_9;funcPurposeIndividualHousing
vriSection_1_dict_9;funcPurposeProductionActivity
vriSection_1_dict_9;funcPurposeEngineeringInfrastructure
vriSection_1_dict_9;funcPurposeTransportInfrastructure
vriSection_1_dict_10;funcPurposeParking
vriSection_1_dict_10;funcPurposeAutoTechCenter
vriSection_1_dict_10;funcPurposeApartments
vriSection_1_dict_10;funcPurposeExhibitionBuilding
vriSection_1_dict_10;funcPurposeExhibitionComplex
vriSection_1_dict_10;funcPurposeLogisticsComplex
vriSection_1_dict_10;funcPurposeMultiFunctionalComplex
vriSection_1_dict_10;funcPurposeFireDepartment
vriSection_1_dict_10;funcPurposeOtherCommercialFacility
vriSection_1_dict_10;funcPurposeOtherSocialFacility
vriSection_1_dict_10;funcPurposeEntertainmentComplex
vriSection_1_dict_10;funcPurposeTownhouse
vriSection_1_dict_10;funcPurposeTradeBuilding
vriSection_1_dict_10;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_10;funcPurposeTradeComplex
vriSection_1_dict_10;funcPurposeOtherHealthCare
vriSection_1_dict_10;funcPurposePolyclinic
vriSection_1_dict_10;funcPurposeHospital
vriSection_1_dict_10;funcPurposeWarehouse
vriSection_1_dict_10;funcPurposeSport
vriSection_1_dict_10;funcPurposeSchool
vriSection_1_dict_10;funcPurposeKindergarten
vriSection_1_dict_10;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_10;funcPurposeResidentialComplex
vriSection_1_dict_10;funcPurposeComplexDevelopment
vriSection_1_dict_10;funcPurposeLivingBuilding
vriSection_1_dict_10;funcPurposeOfficeBuilding
vriSection_1_dict_10;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_10;funcPurposeOfficeComplex
vriSection_1_dict_10;funcPurposeHotel
vriSection_1_dict_10;funcPurposeCottage
vriSection_1_dict_10;funcPurposeIndividualHousing
vriSection_1_dict_10;funcPurposeProductionActivity
vriSection_1_dict_10;funcPurposeEngineeringInfrastructure
vriSection_1_dict_10;funcPurposeTransportInfrastructure
vriSection_1_dict_11;funcPurposeParking
vriSection_1_dict_11;funcPurposeAutoTechCenter
vriSection_1_dict_11;funcPurposeApartments
vriSection_1_dict_11;funcPurposeExhibitionBuilding
vriSection_1_dict_11;funcPurposeExhibitionComplex
vriSection_1_dict_11;funcPurposeLogisticsComplex
vriSection_1_dict_11;funcPurposeMultiFunctionalComplex
vriSection_1_dict_11;funcPurposeFireDepartment
vriSection_1_dict_11;funcPurposeOtherCommercialFacility
vriSection_1_dict_11;funcPurposeOtherSocialFacility
vriSection_1_dict_11;funcPurposeEntertainmentComplex
vriSection_1_dict_11;funcPurposeTownhouse
vriSection_1_dict_11;funcPurposeTradeBuilding
vriSection_1_dict_11;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_11;funcPurposeTradeComplex
vriSection_1_dict_11;funcPurposeOtherHealthCare
vriSection_1_dict_11;funcPurposePolyclinic
vriSection_1_dict_11;funcPurposeHospital
vriSection_1_dict_11;funcPurposeWarehouse
vriSection_1_dict_11;funcPurposeSport
vriSection_1_dict_11;funcPurposeSchool
vriSection_1_dict_11;funcPurposeKindergarten
vriSection_1_dict_11;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_11;funcPurposeResidentialComplex
vriSection_1_dict_11;funcPurposeComplexDevelopment
vriSection_1_dict_11;funcPurposeLivingBuilding
vriSection_1_dict_11;funcPurposeOfficeBuilding
vriSection_1_dict_11;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_11;funcPurposeOfficeComplex
vriSection_1_dict_11;funcPurposeHotel
vriSection_1_dict_11;funcPurposeCottage
vriSection_1_dict_11;funcPurposeIndividualHousing
vriSection_1_dict_11;funcPurposeProductionActivity
vriSection_1_dict_11;funcPurposeEngineeringInfrastructure
vriSection_1_dict_11;funcPurposeTransportInfrastructure
vriSection_1_dict_12;funcPurposeParking
vriSection_1_dict_12;funcPurposeAutoTechCenter
vriSection_1_dict_12;funcPurposeApartments
vriSection_1_dict_12;funcPurposeExhibitionBuilding
vriSection_1_dict_12;funcPurposeExhibitionComplex
vriSection_1_dict_12;funcPurposeLogisticsComplex
vriSection_1_dict_12;funcPurposeMultiFunctionalComplex
vriSection_1_dict_12;funcPurposeFireDepartment
vriSection_1_dict_12;funcPurposeOtherCommercialFacility
vriSection_1_dict_12;funcPurposeOtherSocialFacility
vriSection_1_dict_12;funcPurposeEntertainmentComplex
vriSection_1_dict_12;funcPurposeTownhouse
vriSection_1_dict_12;funcPurposeTradeBuilding
vriSection_1_dict_12;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_12;funcPurposeTradeComplex
vriSection_1_dict_12;funcPurposeOtherHealthCare
vriSection_1_dict_12;funcPurposePolyclinic
vriSection_1_dict_12;funcPurposeHospital
vriSection_1_dict_12;funcPurposeWarehouse
vriSection_1_dict_12;funcPurposeSport
vriSection_1_dict_12;funcPurposeSchool
vriSection_1_dict_12;funcPurposeKindergarten
vriSection_1_dict_12;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_12;funcPurposeResidentialComplex
vriSection_1_dict_12;funcPurposeComplexDevelopment
vriSection_1_dict_12;funcPurposeLivingBuilding
vriSection_1_dict_12;funcPurposeOfficeBuilding
vriSection_1_dict_12;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_12;funcPurposeOfficeComplex
vriSection_1_dict_12;funcPurposeHotel
vriSection_1_dict_12;funcPurposeCottage
vriSection_1_dict_12;funcPurposeIndividualHousing
vriSection_1_dict_12;funcPurposeProductionActivity
vriSection_1_dict_12;funcPurposeEngineeringInfrastructure
vriSection_1_dict_12;funcPurposeTransportInfrastructure
vriSection_1_dict_13;funcPurposeParking
vriSection_1_dict_13;funcPurposeAutoTechCenter
vriSection_1_dict_13;funcPurposeApartments
vriSection_1_dict_13;funcPurposeExhibitionBuilding
vriSection_1_dict_13;funcPurposeExhibitionComplex
vriSection_1_dict_13;funcPurposeLogisticsComplex
vriSection_1_dict_13;funcPurposeMultiFunctionalComplex
vriSection_1_dict_13;funcPurposeFireDepartment
vriSection_1_dict_13;funcPurposeOtherCommercialFacility
vriSection_1_dict_13;funcPurposeOtherSocialFacility
vriSection_1_dict_13;funcPurposeEntertainmentComplex
vriSection_1_dict_13;funcPurposeTownhouse
vriSection_1_dict_13;funcPurposeTradeBuilding
vriSection_1_dict_13;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_13;funcPurposeTradeComplex
vriSection_1_dict_13;funcPurposeOtherHealthCare
vriSection_1_dict_13;funcPurposePolyclinic
vriSection_1_dict_13;funcPurposeHospital
vriSection_1_dict_13;funcPurposeWarehouse
vriSection_1_dict_13;funcPurposeSport
vriSection_1_dict_13;funcPurposeSchool
vriSection_1_dict_13;funcPurposeKindergarten
vriSection_1_dict_13;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_13;funcPurposeResidentialComplex
vriSection_1_dict_13;funcPurposeComplexDevelopment
vriSection_1_dict_13;funcPurposeLivingBuilding
vriSection_1_dict_13;funcPurposeOfficeBuilding
vriSection_1_dict_13;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_13;funcPurposeOfficeComplex
vriSection_1_dict_13;funcPurposeHotel
vriSection_1_dict_13;funcPurposeCottage
vriSection_1_dict_13;funcPurposeIndividualHousing
vriSection_1_dict_13;funcPurposeProductionActivity
vriSection_1_dict_13;funcPurposeEngineeringInfrastructure
vriSection_1_dict_13;funcPurposeTransportInfrastructure
vriSection_1_dict_14;funcPurposeParking
vriSection_1_dict_14;funcPurposeAutoTechCenter
vriSection_1_dict_14;funcPurposeApartments
vriSection_1_dict_14;funcPurposeExhibitionBuilding
vriSection_1_dict_14;funcPurposeExhibitionComplex
vriSection_1_dict_14;funcPurposeLogisticsComplex
vriSection_1_dict_14;funcPurposeMultiFunctionalComplex
vriSection_1_dict_14;funcPurposeFireDepartment
vriSection_1_dict_14;funcPurposeOtherCommercialFacility
vriSection_1_dict_14;funcPurposeOtherSocialFacility
vriSection_1_dict_14;funcPurposeEntertainmentComplex
vriSection_1_dict_14;funcPurposeTownhouse
vriSection_1_dict_14;funcPurposeTradeBuilding
vriSection_1_dict_14;funcPurposeTradeEntertainmentBuilding
vriSection_1_dict_14;funcPurposeTradeComplex
vriSection_1_dict_14;funcPurposeOtherHealthCare
vriSection_1_dict_14;funcPurposePolyclinic
vriSection_1_dict_14;funcPurposeHospital
vriSection_1_dict_14;funcPurposeWarehouse
vriSection_1_dict_14;funcPurposeSport
vriSection_1_dict_14;funcPurposeSchool
vriSection_1_dict_14;funcPurposeKindergarten
vriSection_1_dict_14;funcPurposeResidentialComplexWithApartments
vriSection_1_dict_14;funcPurposeResidentialComplex
vriSection_1_dict_14;funcPurposeComplexDevelopment
vriSection_1_dict_14;funcPurposeLivingBuilding
vriSection_1_dict_14;funcPurposeOfficeBuilding
vriSection_1_dict_14;funcPurposeOfficeComplexWithApartments
vriSection_1_dict_14;funcPurposeOfficeComplex
vriSection_1_dict_14;funcPurposeHotel
vriSection_1_dict_14;funcPurposeCottage
vriSection_1_dict_14;funcPurposeIndividualHousing
vriSection_1_dict_14;funcPurposeProductionActivity
vriSection_1_dict_14;funcPurposeEngineeringInfrastructure
vriSection_1_dict_14;funcPurposeTransportInfrastructure
vriSection_1_dict_15;funcPurposeParking
vriSection_1_dict_15;funcPurposeAutoTechCenter
vriSection_1_dict_15;funcPurposeApartments
vriSection_1_dict_15;funcPurposeExhibitionBuilding
vriSection_1_dict_15;funcPurposeExhibitionComplex
vriSection_1_dict_15;funcPurposeLogisticsComplex
vriSection_1_dict_15;funcPurposeMultiFunctionalComplex
vriSection_1_dict_15;funcPurposeFireDepartment
vriSection_1_dict_15;funcPurposeOtherCommercialFacility
vriSection_1_dict_15;funcPurposeOtherSocialFacility
vriSection_1_dict_15;funcPurposeEntertainmentComplex
vriSection_1_dict_15;funcPurposeTownhouse
vriSection_1_dict_15;funcPurposeTradeBuilding
